id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount
FLFTEqrMV0k,"Quand tout nous disperse, comment retrouver l'harmonie ? | Benjamin Perrier | TEDxIESEGParis","Auteur de plus de 20 ouvrages, notamment du best-seller « Guide du futur super Papa », Benjamin Perrier met également ses talents de speaker et maître de cérémonie au service de marques et institutions. Son talk explore le pouvoir émotionnel et créatif de la musique et sa capacité à lutter contre la dispersion. 

Illustrations aimablement crées par l’illustratrice Jules ( insta : @lesmondesdejules ) This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:18:47Z,French|Imagination|Life|Motivation|Music (topic)|TEDxTalks|[TEDxEID:62511],29,fr,fr,https://i.ytimg.com/vi/FLFTEqrMV0k/default.jpg,https://i.ytimg.com/vi/FLFTEqrMV0k/hqdefault.jpg,PT15M13S,84,1,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
wkObrT868fA,Every child can be a leader | Prabhleen Gill | TEDxTarneit Youth,Children feel ignored like they have lost their voice. I want to help children regain their voice and stand up for themselves and their dreams. Prabhleen is a student at Warreen Primary School. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx,2025-10-17T16:18:28Z,Children|Dreams|Empowerment|English|Imagination|Leadership|Life|TEDxTalks|Voice|[TEDxEID:62248],29,en,en,https://i.ytimg.com/vi/wkObrT868fA/default.jpg,https://i.ytimg.com/vi/wkObrT868fA/hqdefault.jpg,PT6M5S,137,3,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
RuoyWcqiCeo,"The Power of Pause: Hold the Fire, Find the Light | Dian Rahmawati | TEDxPribadi School Depok","We all carry pressure like a balloon; stress, anger, frustration. Some explode, others choose to pause. From Mandela to Malala, history shows that one pause can change everything. What if your greatest strength isn’t in reacting, but in waiting? An Islamic religion teacher who works with young students every day. Her role goes beyond just teaching; she is a compassionate guide who inspires and shapes the character of the next generation with timeless values. In this talk, she shares her insights on teaching with purpose and leading with heart. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:18:20Z,Behavior|Emotions|English|Life|Mental health|Motivation|Self-help|TEDxTalks|[TEDxEID:65862],29,en,en,https://i.ytimg.com/vi/RuoyWcqiCeo/default.jpg,https://i.ytimg.com/vi/RuoyWcqiCeo/hqdefault.jpg,PT6M2S,83,1,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
eLv5pz10UEM,Brave. Kind. Wise. | Ruedee Euachongprasit | TEDxSJC School Bangkok,"Ruedee graduated from St Joseph Convent School 30 years ago. Her career has taken her through many chapters of life, but she always carried three words with her. Brave. Kind, Wise.  As a former SJC student who has forged a successful career path, Ruedee will bring her knowledge to the SJC stage. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:18:11Z,Business|Career|Change|English|Opportunities|Personal growth|TEDxTalks|[TEDxEID:61612],29,en,en,https://i.ytimg.com/vi/eLv5pz10UEM/default.jpg,https://i.ytimg.com/vi/eLv5pz10UEM/hqdefault.jpg,PT10M33S,104,0,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
j9wu1Zn8XmY,Dear younger me: What I wish I knew | Thanapa (Jayda) Chumpolkoolvong | TEDxSJC School Bangkok,"Jayda is a Grade 11 student thinking about her future. She is also a top-class figure skater who represents Thailand at the National Level. Jayda explores why you don't have to choose between being a students and an athlete.  Jayda is an 11th-grade SJC student and a talented figure skater representing Thailand. 

She will speak on the topic of, Student and Athlete: Why You Don’t Have to Choose. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:17:58Z,Dreams|Education|English|Life|Productivity|Sports|Students|TEDxTalks|[TEDxEID:61612],29,en,en,https://i.ytimg.com/vi/j9wu1Zn8XmY/default.jpg,https://i.ytimg.com/vi/j9wu1Zn8XmY/hqdefault.jpg,PT6M19S,62,0,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
ZAKqX1vZ1IE,History unlearned is a script unwritten | Thitaree (Mimi) Tangjittawechai | TEDxSJC School Bangkok,"Imagine you wake up one morning, you are cold, and have a useless phone in your hand, because you have woken up in 12th-century Britain. This think piece takes us on an exploration through how humanity has developed and how we have remained the same!  Mimi is an 11th-grade student at SJC.

The fascinating topic she will speak about is: Modern Minds in Medieval Times This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:17:47Z,Development|English|Entertainment|History|Language|Progress|TEDxTalks|Technology|[TEDxEID:61612],29,en,en,https://i.ytimg.com/vi/ZAKqX1vZ1IE/default.jpg,https://i.ytimg.com/vi/ZAKqX1vZ1IE/hqdefault.jpg,PT5M46S,40,0,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
O-Fqd1iJm6o,Dear younger me: What I wish I knew | On-issariya (Jinny) Sudhaswin - | TEDxSJC School Bangkok,"As a high-school student, imagine if you had the key to being organised and productive at all times. Jinny offers advice to her alumni sisters that she wish she knew.  Dear Younger Me: What I Wish I Knew This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:11:47Z,Education|English|Productivity|Progress|TEDxTalks|[TEDxEID:61612],29,en,en,https://i.ytimg.com/vi/O-Fqd1iJm6o/default.jpg,https://i.ytimg.com/vi/O-Fqd1iJm6o/hqdefault.jpg,PT8M50S,76,1,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
cjwm5oCU8eQ,Fluent in Opportunity | Sutheera (Proud) Kongsap | TEDxSJC School Bangkok,"Why is learning a language such a powerful skill? As a multilingual student, Proud explores this in her talk.  Proud is an 11th-grade student who has recently returned from a years exchange program in the US. 

She will discuss languages in her talk, Fluent in Opportunity. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:11:42Z,Career|Education|English|Future|Language|Opportunities|TEDxTalks|[TEDxEID:61612],29,en,en,https://i.ytimg.com/vi/cjwm5oCU8eQ/default.jpg,https://i.ytimg.com/vi/cjwm5oCU8eQ/hqdefault.jpg,PT8M34S,54,0,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
WaD6umPjHhc,Manifestation | Natwara (Ing) and Pimphan (Gub-Gam) Kanpiromku and Pengjaem | TEDxSJC School Bangkok,"Ing and Gam explore the psychology of manifestation and how to apply practical steps.  Ing and Gam are Grade 11 students from SJC. 

There talk is going to focus on the psychology of manifestation. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:11:29Z,Achievement|English|Mindfulness|Psychology|Social Sciences|TEDxTalks|[TEDxEID:61612],29,en,en,https://i.ytimg.com/vi/WaD6umPjHhc/default.jpg,https://i.ytimg.com/vi/WaD6umPjHhc/hqdefault.jpg,PT5M54S,26,0,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
WmWYMFQpfFk,"Lessons from Markets, Money and Human Behavior | Akhil Awasthi | TEDxIIMCalcutta","In this thought provoking TEDx talk, Akhil Awasthi explores what it truly means to redefine normal using the ever changing world of markets as a reflection of human behavior. From liberalization to digital transformation, he traces how our ideas of value, success, and identity evolve over time. Through relatable examples and reflections, Awasthi shows how change in finance, technology, and life challenges us to question our assumptions and choose whether to follow the crowd or define our own version of normal.

 Akhil Awasthi, Managing Partner at Tata Capital Growth Fund (TCGF), leads with a strong track record in Private Equity, overseeing fundraising, investing, and exits across five funds. After joining TCGF in 2009, following an MBA from Delhi University and Harvard's
AMP, Akhil has excelled in strategic investments across sectors such as IT, healthcare, and manufacturing. Known for his mentorship and big-picture thinking, he also serves on several prominent boards, including Star Health Insurance and Igarashi Motors. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:11:26Z,Academic|Behavior|Business|Decision making|Economics|English|Finance|Social Sciences|TEDxTalks|[TEDxEID:60474],29,en,en,https://i.ytimg.com/vi/WmWYMFQpfFk/default.jpg,https://i.ytimg.com/vi/WmWYMFQpfFk/hqdefault.jpg,PT24M41S,82,1,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
M2nma64bWPk,The Magic of Quadball  | Purichaya (Maeily) Satapanawong | TEDxSJC School Bangkok,"Maeily had no idea that discovering Quadball would set her on a path of growth and self-acceptance. All while running around with a broomstick between her legs!  Maeily is an Undergraduate at Boston University, who graduated from SJC two years ago. 

Maeily will speak about the magic of quadball This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:11:18Z,America|COVID-19|English|Entertainment|Self-help|Sports|TEDxTalks|[TEDxEID:61612],29,en,en,https://i.ytimg.com/vi/M2nma64bWPk/default.jpg,https://i.ytimg.com/vi/M2nma64bWPk/hqdefault.jpg,PT11M40S,31,0,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
LOo0ZB6BOnQ,Superbugs and Antibiotic Resistance | Chayabha (Jingle) Pornpathananangoon | TEDxSJC School Bangkok,"Jingle is an 11th-grade student from St Joseph Convent School. She comes from a family of doctors and is an aspiring doctor herself. Jingle will speak about: The age of the superbugs: How we lost our miracle drug. Jingle is an 11th-grade student from St Joseph Convent School. She comes from a family of doctors and is an aspiring doctor herself. 

Jingle will speak about Antibiotic Resistance This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:10:17Z,Drugs|Education|English|Medicine|Science|TEDxTalks|[TEDxEID:61612],29,en,en,https://i.ytimg.com/vi/LOo0ZB6BOnQ/default.jpg,https://i.ytimg.com/vi/LOo0ZB6BOnQ/hqdefault.jpg,PT4M38S,36,1,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
prCj0ZEsYhM,Your attention is your asset  | Samiha Unnisa | TEDxSolitaireGlobalSchoolsAttapur,"Dive into psychology and shapeshift education.  Focused on shaping a meaningful future, open to learning. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:10:09Z,Education|English|Psychology|TEDxTalks|[TEDxEID:64036],29,en,en,https://i.ytimg.com/vi/prCj0ZEsYhM/default.jpg,https://i.ytimg.com/vi/prCj0ZEsYhM/hqdefault.jpg,PT13M10S,137,8,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
twsMybtnSSc,Be a life designer  | Dr. Pantitra Putamanonda | TEDxSJC School Bangkok,"Dr Pantitra is the director of a HabourSpace@UTCC in Bangkok, Thailand. This is the leading school for young tech entrepreneurs. Dr Pantrita shared knowledge about how to become the designer of your own life path.  Harbour Space This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:02:43Z,Design|Education|English|Entrepreneurship|TEDxTalks|Technology|[TEDxEID:61612],29,en,en,https://i.ytimg.com/vi/twsMybtnSSc/default.jpg,https://i.ytimg.com/vi/twsMybtnSSc/hqdefault.jpg,PT15M11S,83,2,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
ogaeRlGLO28,A Young Perfectionist: My Road to Recovery | Panuma (Lili) Dansiri | TEDxSJC School Bangkok,"Lili is a 12th-grade student from St Joseph Convent School. She is presenting on the topic of: Inside the Mind of a Young Perfectionist: My Road to Recovery Lili is a 12th-grade student from St Joseph Convent School. 

She is presenting on the topic of: Inside the Mind of a Young Perfectionist: My Road to Recovery This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:02:35Z,Achievement|English|Happiness|Health|Perception|TEDxTalks|[TEDxEID:61612],29,en,en,https://i.ytimg.com/vi/ogaeRlGLO28/default.jpg,https://i.ytimg.com/vi/ogaeRlGLO28/hqdefault.jpg,PT7M25S,41,0,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
vc8qy9bJnNc,I can do anything! | Ms. Sonal Ambani | TEDxYouth@JGIS,"In this powerful and heartfelt TEDx talk, Ms. Sonal Ambani, internationally acclaimed sculptor and designer, takes the audience on an inspiring journey through her art and the deeper messages it holds about equality, purpose, and love.

Through her iconic sculptures — Slings and Arrows of Outrageous Fortune, Little Blue Screen, We Dream Under the Same Sky, and XOXO — Sonal blends creativity with consciousness, touching upon gender equality, technology, human connection, and the timeless importance of love and dreams.

She reminds us that art is not just something we see — it’s something we feel, live, and learn from.
Her message is simple yet profound: “I can do anything.” “Look up, and see the world around you.” “Read every single day.” “Stay in love — with yourself, people, and life. Ms. Sonal Ambani is a globally exhibited sculptor whose works in steel and bronze explore resilience, digital culture, and gender equality. In 2024, she received the inaugural Motwani Jadeja Art Prize for her monumental Unity Dome – Voices of Women, adding to earlier honors such as the Times of India Women Power Award (2019), the Women of Excellence Award – FICCI FLO (2017), and the Pfeiffer Peace Prize (2005).

Her sculptures have been showcased at the Venice Biennale, DIFC Sculpture Park, and India Art Fair, and are part of royal and private collections worldwide. Beyond her art, Sonal is deeply committed to social causes. As founder of the Cancer Screening Research Trust and a member of the United Nations Development Fund for Women, she integrates humanitarian values into her creative practice. A portion of proceeds from her work continues to support cancer awareness, reflecting her belief that art must serve both society and the spirit. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:02:26Z,Art|Arts education|Connection|Design|English|Gender|TEDxTalks|[TEDxEID:64276],29,en,en,https://i.ytimg.com/vi/vc8qy9bJnNc/default.jpg,https://i.ytimg.com/vi/vc8qy9bJnNc/hqdefault.jpg,PT20M8S,78,1,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
PfHLNkR05Mc,"Rainbow nation: Pride, progress, & popularity | Sasiphat (Sabrina) Shrestha | TEDxSJC School Bangkok","Sabrina is a 12th-grade student and a future med student. Her topic is about social constructs, Rainbow Nation: Pride, Progress, and Popularity. Sabrina is a 12th-grade student and a future med student. 

Her topic is about social constructs, Rainbow Nation: Pride, Progress, and Popularity. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:02:13Z,Acceptance|Community|English|LGBT|Life|TEDxTalks|[TEDxEID:61612],29,en,en,https://i.ytimg.com/vi/PfHLNkR05Mc/default.jpg,https://i.ytimg.com/vi/PfHLNkR05Mc/hqdefault.jpg,PT7M29S,41,0,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
es34tuBMNSM,The silent struggle of anxiety & depression | Ayesha Abdul Raoof | TEDxSolitaireGlobalSchoolsAttapur,Explores the quiet battles behind mental health and the stigma that silences them. A firm believer that even the quietest voices carry power. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx,2025-10-17T16:02:04Z,English|Health|Perception|TEDxTalks|[TEDxEID:64036],29,en,en,https://i.ytimg.com/vi/es34tuBMNSM/default.jpg,https://i.ytimg.com/vi/es34tuBMNSM/hqdefault.jpg,PT18M52S,131,7,4,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
izPWpcGDZrk,AI & Robotics : Transforming Life and Industry | Arman Baig | TEDxSolitaireGlobalSchoolsAttapur,Driving innovation at the intersection of technology and industry. Passionate about artificial intelligence and robotics. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx,2025-10-17T16:01:38Z,English|Robots|TEDxTalks|Technology|[TEDxEID:64036],29,en,en,https://i.ytimg.com/vi/izPWpcGDZrk/default.jpg,https://i.ytimg.com/vi/izPWpcGDZrk/hqdefault.jpg,PT9M8S,118,17,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
DWpmlwZ24Mg,Immigration makes Australia stronger | Mahnoor Khan | TEDxTarneit Youth,"Australia is not one colour, and we need to be accepting and welcoming to immigrants, and learn from them, not push them away. Mahnoor is a student at Warreen Primary School. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx",2025-10-17T16:01:30Z,Acceptance|Community|Discrimination|English|Global Issues|Globalization|Immigration|Inequality|TEDxTalks|[TEDxEID:62248],29,en,en,https://i.ytimg.com/vi/DWpmlwZ24Mg/default.jpg,https://i.ytimg.com/vi/DWpmlwZ24Mg/hqdefault.jpg,PT3M14S,52,2,0,public,UCsT0YIqwnpJCM-mx7-gSA4Q,TEDx Talks,"TEDx is an international community that organizes TED-style events anywhere and everywhere -- celebrating locally-driven ideas and elevating them to a global stage. TEDx events are produced independently of TED conferences, each event curates speakers on their own, but based on TED's format and rules.

For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com.",,https://yt3.ggpht.com/1gDPO-4YPWFErfn3yQBnv0yxpkmiud1m5CrorApkOqUYdNd9FrZQ9xB9C9VmDt4EsgArnlwqAQc=s800-c-k-c0x00ffffff-no-rj,43700000,245636
